user_id,rank,product_id,category,price,hybrid_score,latent_score,category_score,price_score,popularity_score,reason
751,1,193,Toys,1246.0,0.6170295651382381,0.7274610234352171,0.0,0.915972797887734,0.7063621533057987,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
751,2,226,Home Appliances,995.0,0.6170037307447197,0.6795413724605116,0.19696969696969696,0.9568742132572139,0.5899945622300166,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
751,3,173,Home Appliances,1167.0,0.6135536114298467,0.6797676577521727,0.19696969696969696,0.9559930613122325,0.5551930396652967,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
751,4,279,Books,655.0,0.5918858615184617,0.6902971038626553,0.05000000000000001,0.7846351048479799,0.7455138661911085,ملاءمة جيدة مع نمط السعر
751,5,487,Home Appliances,313.0,0.5870875124074078,0.6661528587694477,0.19696969696969696,0.6113828252128094,0.7857531266565659,تطابق قوي مع الفئات المفضلة
751,6,222,Perfumes,1193.0,0.5869711768422864,0.619563315658195,0.24696969696969698,0.9428218353750558,0.5764002174781728,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
751,7,453,Sports,1347.0,0.586602188935765,0.6549973143710589,0.1878787878787879,0.8648076509779321,0.5600870037759604,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
751,8,165,Sports,848.0,0.5797095235607275,0.6688098541853177,0.1878787878787879,0.8824061281508686,0.3871669385325086,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
751,9,429,Books,749.0,0.5789116094180453,0.6521711105322104,0.05000000000000001,0.8322541524670035,0.7873844480267871,ملاءمة جيدة مع نمط السعر
751,10,337,Clothes,721.0,0.558940075635958,0.5930937285171137,0.23484848484848483,0.81806975530389,0.6264274061649577,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
752,1,276,Sports,1044.0,0.5551916943571588,0.6160881289620408,0.18570427470217243,0.915053722215047,0.4230560086773759,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
752,2,439,Clothes,756.0,0.5166603477774188,0.5434979359584989,0.0616678346180799,0.9390496212500725,0.6677542142105625,ملاءمة جيدة مع نمط السعر
