user_id,rank,product_id,category,price,hybrid_score,latent_score,category_score,price_score,popularity_score,reason
251,1,282,Home Appliances,339.0,0.7077877735933428,0.8467620726144488,0.1377410468319559,0.7740139722732743,0.8205546492212858,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
251,2,279,Books,655.0,0.6808487173567561,0.7732633228946593,0.1680440771349862,0.9340950259712681,0.7455138661911085,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
251,3,250,Home Appliances,1181.0,0.6479571555240908,0.7601754039330102,0.1377410468319559,0.7994409416073875,0.7112561174164624,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
251,4,262,Electronics,1006.0,0.6413961263276788,0.7760236606352565,0.04132231404958677,0.8880934238768462,0.6177270255237778,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
251,5,456,Home Appliances,552.0,0.6330290975383852,0.6880769349053724,0.1377410468319559,0.8819167078355297,0.8955954322514629,ملاءمة جيدة مع نمط السعر
251,6,122,Toys,532.0,0.6311837050713281,0.6628858645646165,0.1928374655647383,0.871784995576163,0.941272430617658,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
251,7,19,Perfumes,1186.0,0.6230212254700576,0.7467034212759605,0.06060606060606061,0.7969080135425459,0.6846112017028488,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
251,8,356,Sports,1046.0,0.6183967794967842,0.6651910873693033,0.35812672176308535,0.8678299993581128,0.5067971723487332,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
251,9,357,Home Appliances,801.0,0.6160646255220174,0.6784898668286462,0.1377410468319559,0.9919434745353549,0.6514410005083502,ملاءمة جيدة مع نمط السعر
251,10,60,Sports,1314.0,0.6142770326523008,0.691278085244387,0.35812672176308535,0.732065055082599,0.47199564978401337,تطابق قوي مع الفئات المفضلة
252,1,262,Electronics,1006.0,0.6822238313671215,0.778067127154737,0.2140221402214022,0.9590572273504097,0.6177270255237778,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
